entity,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting,task,is_correct,model_family,model_size,correct_first,exemplar,exemplar_de,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,profession
Maryland,Annapolis,Baltimore,mamba-130m-hf,23.0,has_competitor,5.176155,0.059320703,0.0909090909090909,0.0003148614609571,-3.9583948,-110.78218,-1.6705704000000003,4.6689599999999984,10.603226463876,10,0.0,0.0,1.0,0.1841204098039219,21,2590.6211178000003,20,221.4527379999999,1.9654849000000003,5,13.208705660837524,26.28781414577627,19,capitals-recognition,False,Mamba,130,False,,,,,,,,,
Michigan,Lansing,Detroit,mamba-130m-hf,24.0,has_competitor,5.2605553,0.07173994,1.0,8.063215610385422e-05,-2.0753796,-135.63762,1.1518249999999997,-21.93499,10.7602502608293,10,38.60883000000001,38.60883000000001,1.0,1.0440944824148592,22,3277.5000851,20,1.1518249999999997,569.9344099000001,9,34.755956925536395,12.005681526982803,20,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Michigan,Lansing,Detroit,mamba-130m-hf,24.0,has_competitor,5.466299,0.06322523,1.0,8.078849571820973e-05,-2.7439244,-135.9149,0.4317511999999999,-22.033999999999992,10.83830620482554,10,38.50313,38.50313,1.0,1.0279963141997064,22,3292.2954674,20,0.4317511999999999,586.873588,20,29.349322783681792,12.130258433704745,20,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Minnesota,St. Paul,Minneapolis,mamba-130m-hf,25.0,has_competitor,5.225652,0.08977693,1.0,0.0037878787878787,-2.2443125,-69.20379,0.7980724000000001,66.52177,10.486840017849577,21,0.0,0.0,0.0416666666666666,1.2953371695022475,22,1606.4031255,19,1668.4843134,0.0,13,103.53225384404108,59.67082972605013,18,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Minnesota,St. Paul,Minneapolis,mamba-130m-hf,25.0,has_competitor,5.250993,0.06794504,1.0,0.0037593984962406,-2.4245548,-69.77479,0.3567762000000001,66.72623000000002,10.334285851617482,21,0.0,0.0,0.0416666666666666,1.2732258560901193,22,1614.7690868,19,1649.2604581999997,0.0,13,90.94229224202572,58.76078148601139,18,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Montana,Helena,Billings,mamba-130m-hf,26.0,has_competitor,5.9015045,0.06467851,0.1666666666666666,0.0004101722723543,-3.6690624,-105.69466,-0.4415284000000001,1.3895499999999998,9.994082564744774,21,0.0,0.0,1.0,0.3170742101481291,21,2417.6634924,19,61.106989800000015,0.7639523999999982,15,4.892162229185405,7.925550995526612,19,capitals-recognition,False,Mamba,130,True,,,,,,,,,
Montana,Helena,Billings,mamba-130m-hf,26.0,has_competitor,5.954772,0.07158029,0.1428571428571428,0.0004133939644481,-3.9588232,-105.38261,-0.9601363999999996,1.4916960000000046,10.214913641120935,7,0.0833700000000003,0.0833700000000003,1.0,0.2515502036673607,22,2425.0791812,19,42.24529799999995,2.4410427999999964,9,7.063655361324171,14.46692800490039,18,capitals-recognition,False,Mamba,130,False,,,,,,,,,
Nebraska,Lincoln,Omaha,mamba-130m-hf,27.0,has_competitor,4.8582635,0.13570395,0.3333333333333333,0.0002668089647812,-2.8274226,-112.54221,-1.3257829,19.088730000000012,10.80365771491423,10,1.3897970999999991,1.3897970999999991,1.0,0.3968269776406298,22,2737.1038883,20,549.23442,4.041362899999999,12,1.8926846491882316e-14,39.3738461778136,1,capitals-recognition,False,Mamba,130,True,,,,,,,,,
Nebraska,Lincoln,Omaha,mamba-130m-hf,27.0,has_competitor,4.851493,0.12469886,0.3333333333333333,0.0002701242571582,-2.9155917,-112.6881,-1.4646796999999998,19.096919999999997,10.59264091576792,10,1.2225616999999998,1.2225616999999998,1.0,0.3972251386690376,22,2736.9863181,20,541.4100490000001,4.151921099999999,12,5.624650685482193,38.9376957537322,19,capitals-recognition,False,Mamba,130,False,,,,,,,,,
Nevada,Carson City,Las Vegas,mamba-130m-hf,28.0,has_competitor,5.6309547,0.065714404,0.1,8.42034355001684e-05,-3.9079082,-137.80411,-0.9418182000000002,-16.525810000000007,11.046528490881208,9,23.47547179999998,21.776731799999993,1.0,0.1968548230287118,21,3164.3350562,20,3.3134310000000022,372.9335332,18,39.072755161197975,4.117254824323739,18,capitals-recognition,False,Mamba,130,True,,,,,,,,,
Nevada,Carson City,Las Vegas,mamba-130m-hf,28.0,has_competitor,5.459841,0.07051633,0.0909090909090909,8.333333333333333e-05,-3.9859583,-137.94238,-1.1277809,-16.691210000000012,10.966208470892443,7,23.208699099999993,21.424949100000024,1.0,0.2080266859021625,21,3174.1849549000003,20,3.0692063999999997,381.63910190000007,18,42.57355601786028,4.33497802588568,18,capitals-recognition,False,Mamba,130,False,,,,,,,,,
New Hampshire,Concord,Manchester,mamba-130m-hf,29.0,has_competitor,5.7562485,0.053980336,1.0,7.182360123536594e-05,-2.6880443,-139.53787,0.5873794999999999,-11.233399999999987,11.245638443838573,7,25.601349999999996,22.600340000000003,1.0,1.0056791043995443,22,3286.5271603,20,0.5873794999999999,371.9042600000001,20,15.23006379497297,12.314122953978744,20,capitals-recognition,True,Mamba,130,True,,,,,,,,,
New Hampshire,Concord,Manchester,mamba-130m-hf,29.0,has_competitor,5.7854857,0.054597847,0.5,7.052683546089287e-05,-3.0899942,-139.91943,0.0842781000000001,-11.597700000000003,11.435515966802502,7,26.213460000000012,26.213460000000012,1.0,0.5042322268101425,22,3301.6168242000003,20,0.0842781000000001,395.5084927,20,15.373584266570994,10.741340387746806,22,capitals-recognition,True,Mamba,130,False,,,,,,,,,
New Jersey,Trenton,Newark,mamba-130m-hf,30.0,has_competitor,5.270433,0.07702671,0.3333333333333333,9.659036028204386e-05,-2.7897243,-131.01416,0.4576034999999998,0.8359099999999842,11.199898747262276,7,1.378309999999999,1.378309999999999,0.9583333333333334,0.3880723474424635,22,3050.4670753,20,175.71797449999994,1.3900359999999985,17,4.173652028078363,19.278365363608508,21,capitals-recognition,True,Mamba,130,True,,,,,,,,,
New Jersey,Trenton,Newark,mamba-130m-hf,30.0,has_competitor,5.270707,0.06459858,0.25,9.762764814995606e-05,-3.2161963,-131.16638,-0.1183204999999998,1.0302800000000047,11.404657405380414,7,1.879078499999998,1.879078499999998,1.0,0.2940043000778362,22,3055.8757453,20,162.19691199999994,3.7669795000000055,17,4.352775459900086,23.311595893566142,21,capitals-recognition,False,Mamba,130,False,,,,,,,,,
New Mexico,Santa Fe,Albuquerque,mamba-130m-hf,31.0,has_competitor,5.486636,0.04802925,0.5,0.0001688903901368,-2.7974992,-122.8309,0.9672775000000002,-51.759820000000005,10.57685707882111,7,60.59446,59.37603999999999,0.9583333333333334,0.7838653648071147,22,2783.1110741999996,20,5.4043005,1085.882567,20,42.26503434326479,51.26874816952709,20,capitals-recognition,True,Mamba,130,True,,,,,,,,,
New Mexico,Santa Fe,Albuquerque,mamba-130m-hf,31.0,has_competitor,5.59198,0.05200968,0.5,0.000170010200612,-2.9978118,-122.45915,0.4709205999999999,-51.23112999999999,10.720350088365397,7,60.168670000000006,58.83619,0.9583333333333334,0.7337624478953195,22,2787.0727543000003,20,4.0607301,1094.316829,20,40.0185742745049,60.1639575895496,20,capitals-recognition,True,Mamba,130,False,,,,,,,,,
New York,Albany,New York,mamba-130m-hf,32.0,has_competitor,5.2812834,0.1216609,0.5,0.0001717917883525,-2.5609956,-119.3509,0.4596003999999998,-34.04809,12.144489786202076,14,65.84563,56.448014,0.9583333333333334,0.5368681249593369,22,2999.5629816,20,0.4838224000000006,1055.523078,20,63.29474422461109,41.77814884949824,20,capitals-recognition,True,Mamba,130,True,,,,,,,,,
New York,Albany,New York,mamba-130m-hf,32.0,has_competitor,5.1565914,0.12736848,0.5,0.0001723840717117,-2.4888492,-119.176926,0.2076587999999999,-33.698105999999996,12.010020156423144,14,65.88861,57.668636,1.0,0.5348252332216631,22,3005.3372132,20,0.2076587999999999,1060.0328539999998,20,62.38141561105904,37.02184905168328,20,capitals-recognition,True,Mamba,130,False,,,,,,,,,
North Carolina,Raleigh,Charlotte,mamba-130m-hf,33.0,has_competitor,5.6271772,0.09017624,0.0909090909090909,0.0001445295562942,-4.1827526,-124.014885,-1.3612635999999996,-4.320055000000011,12.168109129624668,7,25.596216400000003,25.596216400000003,1.0,0.0942519158620765,22,3082.3820676000005,20,0.0,290.838287,20,14.733901653408662,26.894393612593785,20,capitals-recognition,False,Mamba,130,True,,,,,,,,,
North Carolina,Raleigh,Charlotte,mamba-130m-hf,33.0,has_competitor,5.588684,0.08404519,0.0666666666666666,0.0001449485432671,-4.448809,-124.30116,-1.8129385,-4.405773999999994,12.067097290663147,7,26.6662635,26.6662635,1.0,0.0697515274529089,22,3089.434598,20,0.0,302.57500069999986,20,14.228217695828771,27.61351141320568,20,capitals-recognition,False,Mamba,130,False,,,,,,,,,
North Dakota,Bismarck,Fargo,mamba-130m-hf,34.0,has_competitor,5.414813,0.10009016,0.5,0.0285714285714285,-2.7809684,-37.71984,-0.7105904000000001,116.10142,10.450674957320295,21,0.0,0.0,1.0,1.7502826344704645,22,940.8569174,19,2665.5857180000003,0.7105904000000001,17,330.3561357279698,94.04259081625187,3,capitals-recognition,False,Mamba,130,True,,,,,,,,,
North Dakota,Bismarck,Fargo,mamba-130m-hf,34.0,has_competitor,5.447198,0.07238362,0.3333333333333333,0.0277777777777777,-3.0247447,-38.000538,-0.9203033,116.304012,10.475987094192371,21,0.0,0.0,1.0,1.320936079488054,22,953.1853812,19,2647.5567255,0.9203033,17,309.62095915078567,82.98976389170419,3,capitals-recognition,False,Mamba,130,False,,,,,,,,,
Oregon,Salem,Portland,mamba-130m-hf,35.0,has_competitor,5.538879,0.113593906,0.3333333333333333,9.975062344139652e-05,-3.2109723,-131.77333,-0.9537811,-10.83674599999999,10.960635853401092,9,10.507918900000009,10.507918900000009,1.0,0.3723687452879474,22,3085.9980088,20,0.0,189.59266710000003,19,17.51052254631483,6.079326841120239,19,capitals-recognition,False,Mamba,130,True,,,,,,,,,
Oregon,Salem,Portland,mamba-130m-hf,35.0,has_competitor,5.423232,0.10013856,0.3333333333333333,9.964129135113592e-05,-3.1724184,-132.316,-1.1879807000000002,-10.859685999999996,10.793215250473413,9,11.83477929999999,11.83477929999999,1.0,0.3738430662291204,22,3091.6164821,20,0.0,201.98749199999992,19,17.250417822589487,7.746747205403994,19,capitals-recognition,False,Mamba,130,False,,,,,,,,,
Pennsylvania,Harrisburg,Philadelphia,mamba-130m-hf,36.0,has_competitor,4.8793383,0.10833344,0.0833333333333333,0.0002378121284185,-4.1448092,-115.24264,-2.6232107,-0.1485599999999891,11.054437494123292,7,2.3729943000000033,2.3729943000000033,1.0,0.1860136213601245,21,2746.5032008,20,60.84644839999997,24.5677297,19,25.363230300623098,19.52741277733332,19,capitals-recognition,False,Mamba,130,True,,,,,,,,,
Pennsylvania,Harrisburg,Philadelphia,mamba-130m-hf,36.0,has_competitor,4.6946974,0.08714231,0.0625,0.000243309002433,-4.409933,-115.20736,-3.0764847,0.2307050000000003,10.82622404080005,7,2.9628353000000036,2.9628353000000036,1.0,0.1451130019633788,21,2749.9553457,20,59.27592300000002,34.96043239999997,19,23.547994532290662,19.5735055823892,19,capitals-recognition,False,Mamba,130,False,,,,,,,,,
South Dakota,Pierre,Sioux Falls,mamba-130m-hf,37.0,has_competitor,5.926955,0.040577196,0.5,0.0001040474456352,-2.9760067,-132.31294,0.6060715000000001,-20.225619999999992,9.92015250816359,21,29.815139999999985,25.774900000000017,0.9166666666666666,1.5215949275077567,21,2962.34709517,20,12.21768003,402.489468,19,46.31644668649521,6.763454907617561,19,capitals-recognition,True,Mamba,130,True,,,,,,,,,
South Dakota,Pierre,Sioux Falls,mamba-130m-hf,37.0,has_competitor,5.864911,0.038859833,0.3333333333333333,0.0001039284971939,-3.233897,-132.23912,0.1686248000000003,-20.15560000000002,9.748636190893883,21,29.753799999999984,25.841076,0.9166666666666666,1.354549702588689,21,2975.65475918,20,10.576033619999995,410.67445,19,46.89377017129999,16.081701223422638,19,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Texas,Austin,Houston,mamba-130m-hf,38.0,has_competitor,5.3246775,0.100807145,1.0,0.0003063725490196,-2.5077577,-110.43614,0.5243568000000001,4.153919999999999,11.009928203757145,7,2.9642410000000012,2.9642410000000012,1.0,1.060992413459393,22,2686.9865104,20,52.683873799999965,12.567191300000005,9,2.9502146582032753,17.166025670529564,22,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Texas,Austin,Houston,mamba-130m-hf,38.0,has_competitor,5.293528,0.09615871,1.0,0.0003052503052503,-2.5879884,-110.53105,0.2643623000000001,4.086320000000001,10.826127999455096,7,3.83475,3.83475,1.0,1.0608974024357487,22,2692.3407899,20,43.141141300000015,16.201412899999987,9,2.9105143499547426,15.07809102578716,22,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Vermont,Montpelier,Burlington,mamba-130m-hf,39.0,has_competitor,5.790077,0.09065118,0.3333333333333333,0.0003806623524933,-3.0443552,-105.81135,0.6640472000000002,0.3300299999999936,11.485155095196406,7,5.731906000000009,5.731906000000009,0.875,0.4469876682147764,22,2504.0458648,19,27.799409600000025,35.012316999999996,9,18.07310340068527,9.401588927043369,19,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Vermont,Montpelier,Burlington,mamba-130m-hf,39.0,has_competitor,5.801558,0.07638163,0.3333333333333333,0.0003821169277799,-3.2507625,-105.84883,0.4085196999999998,0.510169999999988,11.70242563579094,7,5.62585,5.62585,0.875,0.4454286930106134,22,2515.9192855,19,19.126511300000004,36.359125000000006,9,12.904340002679971,16.79484410766552,19,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Virginia,Richmond,Virginia Beach,mamba-130m-hf,40.0,has_competitor,5.488182,0.040263776,1.0,0.0002208968411751,-2.5602503,-118.328804,1.3759689000000002,0.0567459999999897,11.559609001537272,7,11.89434,11.89434,0.9583333333333334,1.060237748078776,22,2852.7923336999997,20,3.654859099999994,124.0697539999999,17,15.911561476654716,23.478674535800145,20,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Virginia,Richmond,Virginia Beach,mamba-130m-hf,40.0,has_competitor,5.434888,0.04686937,1.0,0.0002270663033605,-2.5747552,-117.31168,1.0277901000000005,0.4808160000000043,11.24936504421508,7,11.73841999999999,11.73841999999999,0.9583333333333334,1.0632688102005858,22,2854.2784736000003,20,2.0351487000000046,127.66146099999996,17,16.176174901646363,30.311216030661157,20,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Washington,Olympia,Seattle,mamba-130m-hf,41.0,has_competitor,5.2913227,0.07984522,0.125,9.63855421686747e-05,-3.9866126,-133.19614,-1.8622017,-21.248295000000013,11.61271544576478,7,25.74074330000002,25.74074330000002,1.0,0.1761362371015481,22,3105.7359219,20,0.0,453.8759590000002,19,25.3005211848355,5.177715051454228,19,capitals-recognition,False,Mamba,130,True,,,,,,,,,
Washington,Olympia,Seattle,mamba-130m-hf,41.0,has_competitor,5.104317,0.06344168,0.0666666666666666,9.584052137243626e-05,-4.602515,-133.79155,-2.7965926000000003,-21.494839999999996,11.55903899088278,7,24.80863739999999,24.80863739999999,1.0,0.1010923663045768,22,3112.1589225999996,20,0.0,469.59068209999987,19,18.98813845583984,7.955233840821073,19,capitals-recognition,False,Mamba,130,False,,,,,,,,,
Wisconsin,Madison,Milwaukee,mamba-130m-hf,42.0,has_competitor,5.260585,0.09601596,1.0,0.0001152604887044,-2.1144989,-127.41225,0.9206046999999996,-5.714250000000007,11.236407754103272,7,5.714250000000007,5.714250000000007,0.5833333333333334,1.1057915442676245,22,3005.1878823,20,58.82040729999998,17.669725000000014,11,18.50288762759281,2.99564424045098,19,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Wisconsin,Madison,Milwaukee,mamba-130m-hf,42.0,has_competitor,5.382827,0.1045917,1.0,0.0001166861143523,-2.5288663,-127.11643,0.3966865000000004,-5.664944999999989,11.441771106969076,7,5.664944999999989,5.664944999999989,0.5833333333333334,1.0763912349382323,22,3009.9433458,20,47.241419499999985,17.572125,11,15.963759505598489,3.381944046463278,18,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Austria,Vienna,Graz,mamba-130m-hf,43.0,no_competitor,4.766247,0.035711795,1.0,0.0001024695153191,-1.4654238,-133.60019,2.3571358,-90.37247,9.319913593630403,6,106.60561,101.78483300000002,0.9583333333333334,1.091703343331203,22,3070.3849718,20,3.0853578000000006,1935.5183520000005,20,82.17110418057818,268.218905554485,20,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Austria,Vienna,Graz,mamba-130m-hf,43.0,no_competitor,4.8728776,0.044638477,1.0,0.0001025535842477,-1.6106403,-133.21826,2.039135,-90.223177,9.1724537720201,9,106.75157,101.796817,1.0,1.0702381535538767,22,3078.1506807,20,2.039135,1952.2713999,20,80.49028179281756,275.8722969846752,20,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Egypt,Cairo,Alexandria,mamba-130m-hf,44.0,no_competitor,4.720188,0.0814275,0.3333333333333333,0.000110023104852,-2.4719656,-130.54382,-0.5404472999999999,7.854039999999998,9.85573570104987,9,2.294795000000001,2.294795000000001,1.0,0.3625587982289116,22,3118.9368616,20,188.73021500000004,3.3756896000000007,0,1.292819849068509,13.25303942502394,22,capitals-recognition,False,Mamba,130,True,,,,,,,,,
Egypt,Cairo,Alexandria,mamba-130m-hf,44.0,no_competitor,4.7731705,0.08014257,0.3333333333333333,0.0001105950011059,-2.3831959,-130.84808,-0.2841835000000001,8.162689999999998,9.946194505910173,9,2.019288499999999,2.019288499999999,1.0,0.3644141126122322,22,3121.3771539,20,190.9850119999999,2.587655499999999,0,2.2172856830458625,12.191029205392615,22,capitals-recognition,False,Mamba,130,False,,,,,,,,,
France,Paris,Marseille,mamba-130m-hf,45.0,no_competitor,5.199929,0.06598146,0.5,0.000396982929734,-2.3968484,-106.913765,1.2906112999999997,-17.06663499999999,10.000187749124404,10,20.814559999999982,20.595110000000005,0.9166666666666666,0.620569183805924,22,2459.8290264,20,9.8088653,334.116112,20,30.52844661985772,16.398710261783872,20,capitals-recognition,True,Mamba,130,True,,,,,,,,,
France,Paris,Marseille,mamba-130m-hf,45.0,no_competitor,5.297789,0.06886501,0.5,0.0003916960438699,-2.588635,-106.86315,0.946533,-17.204130000000006,9.800350918017635,6,20.706850000000003,20.51541999999999,0.9166666666666666,0.6117121189967005,22,2470.4651834,20,7.925351600000001,346.25181200000003,20,33.35046472623195,17.111912488789457,20,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Germany,Berlin,Hamburg,mamba-130m-hf,46.0,no_competitor,5.144369,0.04241074,0.5,0.0002597402597402,-2.567592,-114.598335,1.8960454,24.500664999999984,10.40823184002396,6,0.0,0.0,0.0416666666666666,0.6480409156815498,22,2661.9317869999995,20,558.6493724,0.0,9,8.468162335897828,22.64129646094634,18,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Germany,Berlin,Hamburg,mamba-130m-hf,46.0,no_competitor,5.1626034,0.042944953,0.5,0.0002592016588906,-2.590671,-114.661026,2.0028344,24.558183999999997,10.272645414935754,6,0.0,0.0,0.0416666666666666,0.6471075606696469,22,2669.6608217000003,20,553.2198016999998,0.0,9,8.454337495236675,19.139462500733337,18,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Italy,Rome,Milan,mamba-130m-hf,47.0,no_competitor,4.526273,0.052107632,1.0,0.0003091190108191,-1.5905093,-111.05879,0.7640191000000001,13.293170000000003,9.639615034730644,6,0.0,0.0,0.0416666666666666,1.0245845744026645,22,2604.8230523,20,368.3644250999999,0.0,0,1.351304839110962,21.29032211634799,22,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Italy,Rome,Milan,mamba-130m-hf,47.0,no_competitor,4.5700154,0.051828608,1.0,0.000308261405672,-1.5847187,-111.26912,0.8763846999999998,13.445655000000002,9.55232982214584,6,0.0,0.0,0.0416666666666666,1.024864109688959,22,2609.6826127000004,20,362.0526927,0.0,0,3.1146618830239374,18.451700111488925,19,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Japan,Tokyo,Yokohama,mamba-130m-hf,48.0,no_competitor,5.003093,0.060510553,1.0,0.0001220703125,-1.861032,-128.6864,1.7688103,-64.44050499999999,10.134258366164245,7,76.0785,73.83317600000001,0.9583333333333334,1.1350431111457937,22,2946.5399637,20,3.101570100000001,1389.7311149999998,20,55.831468967271235,78.49745951964117,20,capitals-recognition,True,Mamba,130,True,,,,,,,,,
Japan,Tokyo,Yokohama,mamba-130m-hf,48.0,no_competitor,5.197789,0.0724394,1.0,0.00012348728081,-2.1209638,-127.88912,1.3011893999999995,-63.760374,10.365346551021648,7,75.74707,73.49911,0.9583333333333334,1.0919383797685518,22,2952.2760838000004,20,1.5737970999999995,1401.6899810000002,20,55.19156516744791,90.88569030995436,20,capitals-recognition,True,Mamba,130,False,,,,,,,,,
Korea,Seoul,Busan,mamba-130m-hf,49.0,no_competitor,5.131265,0.026391238,1.0,9.530162965786716e-05,-2.0638988,-136.59833,0.7916335999999999,-14.260670000000005,10.062201633378594,6,26.45763000000001,26.45763000000001,1.0,1.0417222684184029,22,3163.5017117999996,20,0.7916335999999999,381.9878704,18,21.950071960977866,1.3009484588597064,18,capitals-recognition,True,Mamba,130,True,,,,,,,,,
