entity,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Montana,Helena,Billings,Llama-2-70b-hf,26,has_competitor,2.564,9.11,1.0,6.897503103876396e-05,-0.6255,-11.305,5.2245,-1.7449999999999992,387.99586999999997,39,2.4700000000000006,2.4700000000000006,0.575,22.476771155961078,61,602.1363269999999,50,260.79567299999997,34.54900000000001,64,218.8777096155375,48.95808133886463,64
Nebraska,Lincoln,Omaha,Llama-2-70b-hf,27,has_competitor,2.062,9.14,1.0,0.00015686274509803922,-0.4507,-10.305,5.7013,1.75,401.66455999999994,39,1.450000000000001,0.0,0.1,30.8385643954061,56,491.08693,39,434.5870700000001,4.481000000000002,39,180.38331104269494,59.59517444709914,73
Nevada,Carson City,Las Vegas,Llama-2-70b-hf,28,has_competitor,2.646,9.04,1.0,0.0016025641025641025,-0.679,-8.47,4.516,0.5199999999999996,412.84767899999997,39,9.190000000000001,9.190000000000001,0.875,14.822170688451054,68,587.5482546,43,103.0057454,168.1564,71,238.57788839406308,125.31318409562371,71
New Hampshire,Concord,Manchester,Llama-2-70b-hf,29,has_competitor,2.621,9.13,1.0,9.050592813829306e-05,-0.693,-10.91,5.702,-1.790000000000001,551.0658000000001,64,6.627000000000001,6.627000000000001,0.825,17.547077093754236,64,574.771682,64,111.87931800000001,113.60100000000001,64,217.72842372505855,89.84328113549924,64
New Jersey,Trenton,Newark,Llama-2-70b-hf,30,has_competitor,2.385,9.15,1.0,0.00024783147459727387,-0.5522,-9.86,5.2798,-2.1449999999999996,412.459247,41,6.037,6.037,0.725,23.23527200537464,58,555.48287,9,239.16913,95.766,67,267.4396618289675,93.88810542054524,67
New Mexico,Santa Fe,Albuquerque,Llama-2-70b-hf,31,has_competitor,2.537,9.09,1.0,0.002352941176470588,-0.6235,-8.23,3.9385000000000003,1.8399999999999999,430.9142800000001,44,1.7299999999999986,0.0,0.075,40.10115027007939,39,374.118055,39,363.2039450000001,3.2749999999999986,39,163.61254998144335,55.3096127581555,39
New York,Albany,New York,Llama-2-70b-hf,32,has_competitor,2.152,9.02,1.0,0.001088139281828074,-0.4402,-8.77,3.5948,-1.7269999999999994,403.72291499999994,43,2.293,2.2620000000000005,0.5125,40.01927946946422,39,394.20307749999995,39,426.3479225000001,39.54399999999999,39,233.2544325750314,98.6514087180304,44
North Carolina,Raleigh,Charlotte,Llama-2-70b-hf,33,has_competitor,2.72,8.96,1.0,5.6338028169014086e-05,-0.722,-11.7,5.798,-2.1499999999999986,485.041514,68,9.663,9.663,0.85,16.07307443979263,66,691.356086,58,88.930914,248.23469999999998,68,242.2305972823519,123.98131670869643,68
North Dakota,Bismarck,Fargo,Llama-2-70b-hf,34,has_competitor,1.854,9.12,1.0,7.530687551773477e-05,-0.3743,-11.164,6.8357,1.1159999999999997,468.613789,46,0.6999999999999993,0.6999999999999993,0.6375,12.939253443407644,67,741.3187128999999,67,180.0272871,4.391,67,175.96825265593944,24.804325325792362,67
Oregon,Salem,Portland,Llama-2-70b-hf,35,has_competitor,2.264,9.15,1.0,3.2344664747549894e-05,-0.5483,-13.99,3.9917,-5.4399999999999995,401.14386,39,15.39,15.39,0.85,12.005572603906272,69,906.623724,66,47.724276,403.51499999999993,66,211.7534922674762,154.07273692437326,66
Pennsylvania,Harrisburg,Philadelphia,Llama-2-70b-hf,36,has_competitor,3.248,9.086,1.0,0.011111111111111112,-0.995,-7.29,4.165,-0.39500000000000046,397.388549,39,4.514,4.514,0.6125,35.615350719732234,45,388.9199262,43,266.8190738,25.651299999999996,50,164.82234391069326,60.56479203129882,50
South Dakota,Pierre,Sioux Falls,Llama-2-70b-hf,37,has_competitor,3.395,9.09,1.0,0.00017076502732240437,-1.229,-10.23,4.521,1.5399999999999991,416.73264,41,2.4299999999999997,0.9199999999999999,0.55,36.29766222182296,44,469.620392,39,320.4106080000001,17.508000000000003,43,171.50714428532615,42.99035732955251,63
Texas,Austin,Houston,Llama-2-70b-hf,38,has_competitor,3.377,8.89,1.0,0.022222222222222223,-1.086,-6.695,5.763999999999999,-0.7770000000000001,378.5829991,39,1.862000000000001,1.218,0.5125,40.17940890298496,39,359.15973075,39,457.73026925,19.23100000000001,39,171.61383178307355,41.336571639349415,46
Vermont,Montpelier,Burlington,Llama-2-70b-hf,39,has_competitor,2.266,9.13,1.0,0.0013123359580052493,-0.577,-8.61,4.853,1.58,388.44457,39,1.1039999999999992,0.6640000000000001,0.7375,25.141658494690127,57,555.19524,55,152.00375999999997,6.8969999999999985,57,168.2969381941263,62.67225853716552,57
Virginia,Richmond,Virginia Beach,Llama-2-70b-hf,40,has_competitor,3.178,8.93,1.0,0.00012004801920768308,-0.8613,-10.63,4.2947,-0.3200000000000003,390.91137,39,5.68066,5.68066,0.6375,35.01660270663052,49,457.729203,39,167.93179700000005,46.82758,12,117.98051180657548,48.04726703770735,64
Washington,Olympia,Seattle,Llama-2-70b-hf,41,has_competitor,1.699,9.1,1.0,0.0004415011037527594,-0.3247,-9.39,3.7023,0.5599999999999987,377.2779235,39,6.918,6.918,0.5875,32.87949851777303,50,400.27978351,44,381.85421649,27.738,44,223.54945242496794,66.24408863468628,51
Wisconsin,Madison,Milwaukee,Llama-2-70b-hf,42,has_competitor,2.736,9.125,1.0,0.0045871559633027525,-0.735,-7.812,5.595,3.9929999999999994,401.80172000000005,39,0.9960000000000004,0.39000000000000057,0.5625,32.673925119295795,50,431.02405699999997,39,330.555943,4.860000000000002,7,158.49709594048346,45.9667745148876,55
Austria,Vienna,Graz,Llama-2-70b-hf,43,no_competitor,3.598,8.78,1.0,0.002145922746781116,-1.558,-8.305,7.772,4.075000000000001,384.49413000000004,39,2.535,0.0,0.0875,39.02307650086722,39,407.08996,39,612.1560400000003,11.306,39,207.5859903075326,55.69173699159213,39
Egypt,Cairo,Alexandria,Llama-2-70b-hf,44,no_competitor,2.445,9.13,1.0,4.345370008256203e-05,-0.6064,-12.266,6.8136,-2.3520000000000003,403.93503,39,11.13,11.13,0.7625,15.749830704491156,66,795.3571654,59,117.2398346,244.62800000000004,59,251.26683844471472,142.73207602152797,59
France,Paris,Marseille,Llama-2-70b-hf,45,no_competitor,3.79,8.875,0.5,0.16666666666666666,-2.008,-5.223,7.111999999999999,4.976999999999999,377.481436,39,0.0,0.0,0.0125,41.93765875874951,33,320.0108986,39,645.0821013999999,0.0,39,219.2341761962998,46.750875833283445,39
Germany,Berlin,Hamburg,Llama-2-70b-hf,46,no_competitor,3.73,8.81,0.5,0.020833333333333332,-1.9795,-6.9,6.8405000000000005,1.9900000000000002,394.98942,39,0.2859999999999996,0.0,0.15,38.773118958693104,39,367.31207200000006,39,543.804928,0.2859999999999996,39,188.6626190823869,23.607457329218548,39
Italy,Rome,Milan,Llama-2-70b-hf,47,no_competitor,3.193,9.055,1.0,0.003703703703703704,-1.24,-7.902,7.43,2.418,394.7987743,41,0.3100000000000005,0.0,0.025,39.62114040691196,39,359.53498299,39,623.66201701,0.3100000000000005,39,257.32467713659025,30.83829743746785,39
Japan,Tokyo,Yokohama,Llama-2-70b-hf,48,no_competitor,3.453,7.637,1.0,1.0,-1.234,-1.567,6.996,8.347,360.27240050000006,39,0.3200000000000003,0.0,0.05,62.83079765502369,17,215.3260503,16,883.8829497,0.4039999999999999,16,300.37962097115036,60.344382221025405,46
Korea,Seoul,Busan,Llama-2-70b-hf,49,no_competitor,3.223,9.13,1.0,0.0002244668911335578,-0.816,-9.97,6.539000000000001,0.33000000000000007,427.999364,41,1.834999999999999,0.4039999999999999,0.6625,18.923326099800605,60,568.660159,50,176.551841,9.578,70,207.63369109915288,41.30722394579431,70
Russia,Moscow,Saint Petersburg,Llama-2-70b-hf,50,no_competitor,3.402,9.02,1.0,0.3333333333333333,-1.353,-5.04,7.0920000000000005,2.67,386.54331,39,0.6460000000000008,0.0,0.1125,44.999530500280144,16,292.637364,39,499.35163600000004,0.7960000000000012,39,187.29162863044826,54.11990365668237,39
Spain,Madrid,Barcelona,Llama-2-70b-hf,51,no_competitor,3.404,8.92,0.5,0.5,-2.092,-4.348,5.628,2.3470000000000004,379.47863,39,3.094999999999999,2.277,0.425,39.607315917368496,39,405.587333,39,430.1266669999999,46.849000000000004,39,167.82633929629569,21.43050584302283,39
Sweden,Stockholm,Gothenburg,Llama-2-70b-hf,52,no_competitor,3.443,9.016,0.5,0.020833333333333332,-1.55,-6.797,6.825,4.383,379.96502799999996,39,2.0950000000000006,0.0,0.15,39.698954994661065,39,374.31418440000004,39,574.3608156,11.407,39,179.72095949418,30.45272053420121,39
United Kingdom,London,Birmingham,Llama-2-70b-hf,53,no_competitor,3.48,7.75,0.3333333333333333,1.0,-2.219,-2.074,7.945,9.046,389.0986,39,0.0,0.0,0.0125,44.10318233696537,34,307.27601000000004,16,763.4019900000001,0.0,39,238.65190500354402,50.34993886408839,39
Arizona,Phoenix,Tucson,Llama-2-70b-hf,54,no_competitor,3.053,9.15,1.0,0.00041118421052631577,-0.9478,-9.45,7.2222,2.9400000000000013,383.57495700000004,39,1.4649999999999999,0.0,0.0625,38.01664159468409,43,418.4750939,39,738.4759061,2.889999999999999,39,247.3319169561953,63.31016086744677,39
Colorado,Denver,Colorado Springs,Llama-2-70b-hf,55,no_competitor,2.492,9.0,1.0,0.0014184397163120568,-0.6147,-8.57,4.6853,2.24,386.83665,39,3.0164,3.0164,0.5875,37.00860555782383,45,428.438107,39,259.039393,22.6396,71,191.2945892938054,53.17215118314055,71
Georgia,Atlanta,Augusta,Llama-2-70b-hf,56,no_competitor,3.445,8.97,0.125,0.0009560229445506692,-3.658,-8.836,6.502000000000001,0.25399999999999956,396.65342,39,1.5939999999999994,1.58,0.475,19.499629711377466,59,536.7759,39,379.2101,13.033999999999999,39,172.1207700308651,50.166645254487605,39
Hawaii,Honolulu,Hilo,Llama-2-70b-hf,57,no_competitor,2.197,9.086,1.0,0.00021159542953872197,-0.5093,-10.03,5.7487,1.7040000000000006,378.76582499999995,39,0.0,0.0,0.0125,32.836707389017825,52,478.74362,39,572.0183799999999,0.0,39,222.55771077987316,76.86678842556692,47
Idaho,Boise,Meridian,Llama-2-70b-hf,58,no_competitor,2.383,9.13,1.0,0.005050505050505051,-0.581,-7.785,11.589,4.465,398.19556,39,0.0,0.0,0.0125,23.601431126622863,62,530.8704357,45,614.0075643,0.0,71,275.2414440519822,24.607458407922337,71
Massachusetts,Boston,Worcester,Llama-2-70b-hf,59,no_competitor,2.312,9.06,1.0,0.002840909090909091,-0.5464,-8.09,7.563599999999999,2.6050000000000004,381.78884999999997,39,4.095000000000001,1.8840000000000003,0.4125,40.01112175476824,39,430.622825,39,425.21317500000004,35.57300000000001,39,196.2423298977725,65.33992072295177,39
Ohio,Columbus,Cleveland,Llama-2-70b-hf,60,no_competitor,2.184,9.14,1.0,0.00010755001075500108,-0.4785,-10.69,7.6815,0.6460000000000008,395.93313550000005,39,0.20999999999999908,0.054999999999999716,0.4125,37.52116600996513,44,409.1341916,39,498.5498084000002,0.29499999999999815,43,219.91435215281228,28.801955930099382,51
Rhode Island,Providence,Warwick,Llama-2-70b-hf,61,no_competitor,1.88,9.18,1.0,8.101758081503687e-05,-0.4053,-11.04,10.0747,1.75,416.54173000000003,43,1.83,0.484,0.2875,28.445931135999388,56,564.792958,39,450.980042,12.552000000000001,46,243.852575251746,38.05985849554899,71
Tennessee,Nashville,Memphis,Llama-2-70b-hf,62,no_competitor,3.318,9.07,1.0,0.00013732491073880802,-1.224,-10.45,5.795999999999999,2.1900000000000013,393.41205999999994,39,1.0500000000000007,0.7560000000000002,0.3875,39.00062325808523,39,470.613931,39,607.3450690000001,6.025000000000002,39,230.16964471540675,80.9923836054488,39
Australia,Canberra,Sydney,Llama-2-7b-hf,1,has_competitor,2.334897,8.067355,1.0,0.0010256410256410256,-0.473544,-8.828211,3.3390313,-1.7960129999999994,156.85388100100002,16,5.6962852,5.6962852,0.875,6.1264429003617575,26,260.3354642506,24,33.1282411494,81.98985239999999,26,87.15716889282285,62.657977709750355,26
Brazil,Brasilia,Rio de Janeiro,Llama-2-7b-hf,2,has_competitor,4.3754215,7.6004553,0.125,5.8913632614587014e-05,-3.4510016,-12.301712,0.6991163999999999,-3.0689639999999994,165.58850579999998,16,6.7144224,5.168407,1.0,5.2229642422662,23,278.66033386000004,18,29.44154274,67.58201519999999,30,46.743275829266246,44.035702411328096,23
Canada,Ottawa,Toronto,Llama-2-7b-hf,3,has_competitor,2.9225776,8.063679,1.0,0.00011690437222352116,-0.7138543,-11.046164,3.3996573,-0.7885519999999993,157.373284072,16,1.513653999999999,1.513653999999999,0.6875,10.656697193680287,21,214.6438081981,18,47.6373371019,11.822149999999999,28,67.61012954249408,23.15894689926941,28
India,New Delhi,Mumbai,Llama-2-7b-hf,4,has_competitor,4.073938,8.431491,1.0,0.0004420866489832007,-1.5759166,-9.462393,5.1699724,2.530842,164.83891112999999,16,0.6407670000000003,0.0,0.15625,4.57676840408517,29,253.8409572,21,150.57077080000002,1.0002270000000006,26,90.6749696702953,8.846063012571735,26
Morrocco,Rabat,Marrakesh,Llama-2-7b-hf,5,has_competitor,4.221789,8.41757,0.2,9.584052137243626e-05,-3.1604698,-11.210672,0.3144922000000001,-0.9938040000000008,174.97746569,19,3.833959,3.833959,0.5625,3.2450815870305827,27,288.3618034,26,47.9667197,24.4948945,14,55.71481837600433,32.847324373106524,20
New Zealand,Wellington,Auckland,Llama-2-7b-hf,6,has_competitor,3.9471452,8.123074,0.5,0.00010298661174047374,-2.03339,-11.196846,0.7487078,-0.9915050000000001,163.27658765,16,3.5710789999999992,3.5710789999999992,0.5625,8.326611033004166,23,260.734908004,22,83.373176996,22.0206095,5,91.51701186291929,33.29456763698176,24
Pakistan,Islamabad,Karachi,Llama-2-7b-hf,7,has_competitor,2.5252173,8.542861,1.0,7.906388361796332e-05,-0.52805436,-11.486447,4.520360640000001,0.5584310000000006,156.242516305,16,0.8432239999999993,0.8432239999999993,0.65625,8.443652271598477,23,276.13378628500004,21,78.067974815,2.7503554999999995,23,61.944765744188565,17.51956845065373,23
South Africa,Pretoria,Johannesburg,Llama-2-7b-hf,8,has_competitor,3.8738656,8.111626,1.0,0.00011232168931820734,-1.6216455,-11.078203,1.5230541,0.9041370000000004,159.94978999,16,19.588634300000002,19.588634300000002,0.96875,2.626842623986307,29,382.14668894,29,17.42520826,164.689400784,29,92.72986628557383,130.20679248854864,29
Switzerland,Bern,Zurich,Llama-2-7b-hf,9,has_competitor,3.7458787,7.991711,1.0,6.942034015966679e-05,-1.5775622,-11.87987,2.0980259,-2.7166960000000007,174.1465249,17,5.2495578,5.2495578,0.8125,7.00129746333353,25,263.52656516,24,22.052121839999995,50.2253545,24,51.98714349939853,39.93595107836053,24
Turkey,Ankara,Istanbul,Llama-2-7b-hf,10,has_competitor,3.8025112,8.3124695,1.0,0.000244081034903588,-1.6015923,-10.091564,0.8750420000000001,-1.0145599999999995,164.60750135,16,14.867170549999999,14.867170549999999,0.90625,4.877653980793999,27,292.228503125,24,16.220049825000004,94.71845041899999,24,92.31682340856086,107.47796012103852,24
United Arab Emirates,Abu Dhabi,Dubai,Llama-2-7b-hf,11,has_competitor,3.606863,8.088565,0.5,0.0005249343832020997,-1.9303435,-9.413481,0.6001554999999998,0.24058899999999994,167.51361447739998,19,8.20780102194,8.20780102194,0.90625,6.245502615802929,27,265.26463091999995,24,16.75089178,68.60134007254,27,58.731848959987545,77.68631320602701,27
Alabama,Montgomery,Birmingham,Llama-2-7b-hf,12,has_competitor,3.1861258,7.9834538,1.0,3.8274581850193284e-05,-0.91446716,-13.56348,3.2875868400000003,-3.485868,159.09332656,16,4.059989999999999,4.059989999999999,0.65625,6.562977229153659,25,299.53390047,25,73.16674893,31.3637363,22,78.2012784844365,32.307331321405364,22
Alaska,Juneau,Anchorage,Llama-2-7b-hf,13,has_competitor,3.7697334,8.271919,1.0,4.95000495000495e-05,-1.1515151,-12.507282,2.1910371,-2.5268060000000006,179.40135624,16,4.342922999999999,4.342922999999999,0.84375,5.975225884083952,26,297.79369923,22,10.957097970000003,44.26581229999999,30,38.51627620111438,32.96245118721233,25
California,Sacramento,Los Angeles,Llama-2-7b-hf,14,has_competitor,4.2702484,8.028404,0.3333333333333333,0.0007017543859649122,-2.3685641,-9.149182,2.1477485,-2.5802436999999996,163.00599268000002,16,3.934206999999999,2.5802436999999996,0.6875,9.83332978950442,21,220.24256700400002,20,48.116628896,36.327016799999996,20,69.68666125990727,25.0628127484998,20
Connecticut,Hartford,Bridgeport,Llama-2-7b-hf,15,has_competitor,3.4535022,8.135601,1.0,0.00010211375472276115,-1.0052339,-11.202603,5.227980499999999,-2.0415100000000006,157.765371667,16,4.421594000000001,4.421594000000001,0.59375,10.532771681804919,21,219.87599326140003,18,96.46046543860001,32.95913590000001,20,81.52371615413054,49.18190706691616,20
Delaware,Dover,Wilmington,Llama-2-7b-hf,16,has_competitor,3.7029984,8.5181465,1.0,0.00012448649321548613,-1.2437109,-10.810324,1.8351937,0.7122900000000012,163.6642971,16,8.8683527,8.8683527,0.9375,3.6836073653198222,28,318.477431764,27,22.056111536000003,63.07322722,27,82.23796412874137,75.08523285715569,27
Florida,Tallahassee,Jacksonville,Llama-2-7b-hf,17,has_competitor,3.5806422,8.2109585,1.0,5.847611250804047e-05,-1.2457309,-12.184769,3.3331227000000005,-1.6942589999999988,171.996919488,16,7.891811,7.891811,0.90625,3.4449427834737425,28,332.9661203646,21,23.424842835399996,65.1323822,28,89.23830649423248,51.50117286619921,28
Illinois,Springfield,Chicago,Llama-2-7b-hf,18,has_competitor,4.155656,8.060596,0.16666666666666666,4.9642573471008734e-05,-3.0474715,-12.658374,-0.3716396999999998,-0.023447000000000884,165.97358182,16,12.2238224,12.2238224,1.0,4.671860433394631,27,297.4127512,21,17.391253799999998,62.589794620000006,21,71.50693836030406,83.49107363861138,24
Kansas,Topeka,Wichita,Llama-2-7b-hf,19,has_competitor,3.809184,8.2874565,1.0,0.0002257336343115124,-1.4331093,-10.171004,3.592474,1.1757709999999992,165.887778467,16,1.6308539999999994,1.6308539999999994,0.5,5.343594793826242,27,296.8963686875,24,76.4725478125,13.929317000000003,20,68.47937483633606,20.607322546207534,28
Kentucky,Frankfort,Louisville,Llama-2-7b-hf,20,has_competitor,3.8583782,7.9945006,1.0,0.0004528985507246377,-1.9562228,-9.53407,0.3131789999999999,3.574407000000001,162.90879696999997,16,7.253543639999999,7.253543639999999,0.96875,3.9336620616799065,29,278.77724680999995,21,34.00851259,53.78437161,29,54.05310547472567,45.28033312904771,29
Louisiana,Baton Rouge,New Orleans,Llama-2-7b-hf,21,has_competitor,3.7227702,8.010298,1.0,8.318775476249896e-05,-1.5233904,-11.509557,0.5966123000000001,-2.3545999999999996,162.99403196,16,4.296544000000001,4.296544000000001,1.0,9.077681950305966,22,229.41070756,21,36.351575739999994,34.699859649999986,20,69.80687360231644,58.44051554861438,24
Maine,Augusta,Portland,Llama-2-7b-hf,22,has_competitor,3.8303583,8.183031,1.0,7.67341927562922e-05,-1.5454829,-11.627433,1.1014860999999998,-2.0869979999999995,171.43919112999998,16,5.5233437,5.5233437,0.96875,2.8236667627418153,29,315.5783793,21,4.1728467999999985,87.8398783,29,33.880984683674384,51.468122445561896,29
Maryland,Annapolis,Baltimore,Llama-2-7b-hf,23,has_competitor,4.2361746,8.024166,0.1111111111111111,6.774608766343743e-05,-3.3916276,-11.898616,-0.9477226999999999,-1.2547730000000001,165.25074041,16,10.323045,10.323045,1.0,3.9893459128644273,28,327.9835652,26,3.4682974,123.41028217999998,26,52.338137506810924,77.0300063005735,26
Michigan,Lansing,Detroit,Llama-2-7b-hf,24,has_competitor,3.5597076,8.038424,1.0,0.0001575795776867318,-1.1664637,-10.634129,2.50622,0.17972900000000003,163.59852379,16,13.4444107,13.4444107,0.875,4.565942544697423,27,311.46319165,26,28.53943605,99.83017258999999,26,102.41966096414964,90.51660144348605,27
Minnesota,St. Paul,Minneapolis,Llama-2-7b-hf,25,has_competitor,3.958098,7.9710207,1.0,4.405868616997841e-05,-1.7549855,-13.052362,1.8313788,-2.249791,163.8269891,16,13.06354538,13.06354538,0.96875,2.8495773494383156,29,343.31879904000004,27,33.25870266,100.11835802000003,29,76.54348205798229,73.73937587753642,29
Montana,Helena,Billings,Llama-2-7b-hf,26,has_competitor,4.0766816,8.248595,1.0,6.482982171799028e-05,-1.6195006,-11.87867,3.5920533999999993,-3.9626753999999993,159.08165857,16,6.282352000000001,6.282352000000001,0.65625,6.303907391121369,26,298.53889982,26,46.20539918,42.7018949,1,54.629043950868095,20.31486569741643,27
Nebraska,Lincoln,Omaha,Llama-2-7b-hf,27,has_competitor,3.3647552,8.226236,1.0,5.158627805003869e-05,-0.99134237,-12.430039,2.3681983300000002,-0.415890000000001,160.94929122000002,16,4.231370000000001,0.415890000000001,0.59375,8.892272618320705,22,271.29899972,18,95.51998348000001,15.751474500000008,18,82.34510098565086,49.36775389045289,18
Nevada,Carson City,Las Vegas,Llama-2-7b-hf,28,has_competitor,3.3206525,8.18891,1.0,3.2776138970829235e-05,-0.94857514,-14.813746,2.32585226,-5.041131,160.79528559,16,19.0157263,19.0157263,0.96875,2.941075175372157,29,422.76806754,24,5.0292078600000005,228.66582199999996,24,76.11607322745682,112.79961378297486,24
